cycle,state,state_name,district,election_date,redistricting_era,cook_pvi,competitive,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2024,NV,Nevada,NV-03,2024-11-05,2022_plus,-3.2,False,DEM nominee NV-03 2024,REP nominee NV-03 2024,False,True,0.3784,0.6216,221472,682180,0.3989,0.6011,265581,REP,-3.2,4.0,-0.2,0.6335,0.55,483261,District Panel Polling,400,lv,nonpartisan,mixed,40.79,59.21,US-HOUSE-NV-03-2024,US-HOUSE-NV-03-2024-D,US-HOUSE-NV-03-2024-R,REP,0.3784,0.6216,0.4079
2024,NV,Nevada,NV-04,2024-11-05,2022_plus,10.69,False,DEM nominee NV-04 2024,REP nominee NV-04 2024,True,False,0.6224,0.3776,451011,446044,0.618,0.382,345635,DEM,10.69,4.0,-0.2,-1.9759,0.55,624664,District Panel Polling,400,lv,nonpartisan,mixed,61.3,38.7,US-HOUSE-NV-04-2024,US-HOUSE-NV-04-2024-D,US-HOUSE-NV-04-2024-R,DEM,0.6224,0.3776,0.613
2024,NY,New York,NY-01,2024-11-05,2022_plus,25.46,False,DEM nominee NY-01 2024,REP nominee NY-01 2024,True,False,0.7943,0.2057,473398,395186,0.7682,0.2318,367327,DEM,25.46,4.0,-0.2,1.3203,0.55,631233,District Panel Polling,400,lv,nonpartisan,mixed,75.97,24.03,US-HOUSE-NY-01-2024,US-HOUSE-NY-01-2024-D,US-HOUSE-NY-01-2024-R,DEM,0.7943,0.2057,0.7597
2024,NY,New York,NY-02,2024-11-05,2022_plus,9.77,False,DEM nominee NY-02 2024,REP nominee NY-02 2024,True,False,0.6147,0.3853,623997,564486,0.6139,0.3861,310817,DEM,9.77,4.0,-0.2,0.6342,0.55,596710,District Panel Polling,400,lv,nonpartisan,mixed,63.11,36.89,US-HOUSE-NY-02-2024,US-HOUSE-NY-02-2024-D,US-HOUSE-NY-02-2024-R,DEM,0.6147,0.3853,0.6311
2024,NY,New York,NY-03,2024-11-05,2022_plus,26.09,False,DEM nominee NY-03 2024,REP nominee NY-03 2024,True,False,0.7797,0.2203,298125,153644,0.7612,0.2388,304874,DEM,26.09,4.0,-0.2,-1.7077,0.55,538113,District Panel Polling,400,lv,nonpartisan,mixed,76.97,23.03,US-HOUSE-NY-03-2024,US-HOUSE-NY-03-2024-D,US-HOUSE-NY-03-2024-R,DEM,0.7797,0.2203,0.7697
2024,NY,New York,NY-04,2024-11-05,2022_plus,-1.66,False,DEM nominee NY-04 2024,REP nominee NY-04 2024,False,True,0.4203,0.5797,743915,599989,0.3915,0.6085,264793,REP,-1.66,4.0,-0.2,0.5416,0.55,470390,District Panel Polling,400,lv,nonpartisan,mixed,37.32,62.68,US-HOUSE-NY-04-2024,US-HOUSE-NY-04-2024-D,US-HOUSE-NY-04-2024-R,REP,0.4203,0.5797,0.3732
2024,NY,New York,NY-05,2024-11-05,2022_plus,-1.12,True,DEM nominee NY-05 2024,REP nominee NY-05 2024,False,True,0.4507,0.5493,2478113,952423,0.427,0.573,253388,REP,-1.12,4.0,-0.2,-1.3816,0.55,505249,District Panel Polling,600,lv,nonpartisan,mixed,44.94,55.06,US-HOUSE-NY-05-2024,US-HOUSE-NY-05-2024-D,US-HOUSE-NY-05-2024-R,REP,0.4507,0.5493,0.4494
2024,NY,New York,NY-06,2024-11-05,2022_plus,18.85,False,DEM nominee NY-06 2024,REP nominee NY-06 2024,True,False,0.6893,0.3107,287860,199491,0.6935,0.3065,308332,DEM,18.85,4.0,-0.2,-0.8236,0.55,556003,District Panel Polling,400,lv,nonpartisan,mixed,72.7,27.3,US-HOUSE-NY-06-2024,US-HOUSE-NY-06-2024-D,US-HOUSE-NY-06-2024-R,DEM,0.6893,0.3107,0.727
2024,NY,New York,NY-07,2024-11-05,2022_plus,25.15,False,DEM nominee NY-07 2024,REP nominee NY-07 2024,True,False,0.7739,0.2261,423855,694723,0.7811,0.2189,314966,DEM,25.15,4.0,-0.2,0.2396,0.55,583163,District Panel Polling,400,lv,nonpartisan,mixed,79.35,20.65,US-HOUSE-NY-07-2024,US-HOUSE-NY-07-2024-D,US-HOUSE-NY-07-2024-R,DEM,0.7739,0.2261,0.7935
2024,NY,New York,NY-08,2024-11-05,2022_plus,16.2,False,DEM nominee NY-08 2024,REP nominee NY-08 2024,True,False,0.6647,0.3353,572063,240295,0.6824,0.3176,306713,DEM,16.2,4.0,-0.2,-1.7549,0.55,540591,District Panel Polling,400,lv,nonpartisan,mixed,66.75,33.25,US-HOUSE-NY-08-2024,US-HOUSE-NY-08-2024-D,US-HOUSE-NY-08-2024-R,DEM,0.6647,0.3353,0.6675
2024,NY,New York,NY-09,2024-11-05,2022_plus,-1.2,False,DEM nominee NY-09 2024,REP nominee NY-09 2024,False,True,0.4006,0.5994,338863,178139,0.4189,0.5811,308735,REP,-1.2,4.0,-0.2,0.4802,0.55,550398,District Panel Polling,400,lv,nonpartisan,mixed,39.12,60.88,US-HOUSE-NY-09-2024,US-HOUSE-NY-09-2024-D,US-HOUSE-NY-09-2024-R,REP,0.4006,0.5994,0.3912
2024,NY,New York,NY-10,2024-11-05,2022_plus,12.1,False,DEM nominee NY-10 2024,REP nominee NY-10 2024,True,False,0.6766,0.3234,172960,293325,0.661,0.339,291949,DEM,12.1,4.0,-0.2,0.2656,0.55,563029,District Panel Polling,400,lv,nonpartisan,mixed,69.13,30.87,US-HOUSE-NY-10-2024,US-HOUSE-NY-10-2024-D,US-HOUSE-NY-10-2024-R,DEM,0.6766,0.3234,0.6913
2024,NY,New York,NY-11,2024-11-05,2022_plus,23.46,False,DEM nominee NY-11 2024,REP nominee NY-11 2024,True,False,0.7668,0.2332,230956,185600,0.7564,0.2436,302424,DEM,23.46,4.0,-0.2,-1.2059,0.55,501726,District Panel Polling,400,lv,nonpartisan,mixed,75.65,24.35,US-HOUSE-NY-11-2024,US-HOUSE-NY-11-2024-D,US-HOUSE-NY-11-2024-R,DEM,0.7668,0.2332,0.7565
2024,NY,New York,NY-12,2024-11-05,2022_plus,5.8,True,DEM nominee NY-12 2024,REP nominee NY-12 2024,True,False,0.5409,0.4591,1004542,2234944,0.558,0.442,348930,DEM,5.8,4.0,-0.2,-1.2584,0.55,588710,District Panel Polling,600,lv,nonpartisan,mixed,58.05,41.95,US-HOUSE-NY-12-2024,US-HOUSE-NY-12-2024-D,US-HOUSE-NY-12-2024-R,DEM,0.5409,0.4591,0.5805
2024,NY,New York,NY-13,2024-11-05,2022_plus,13.52,False,DEM nominee NY-13 2024,REP nominee NY-13 2024,True,False,0.6451,0.3549,426334,683712,0.6692,0.3308,357090,DEM,13.52,4.0,-0.2,-1.2269,0.55,614364,District Panel Polling,400,lv,nonpartisan,mixed,64.72,35.28,US-HOUSE-NY-13-2024,US-HOUSE-NY-13-2024-D,US-HOUSE-NY-13-2024-R,DEM,0.6451,0.3549,0.6472
2024,NY,New York,NY-14,2024-11-05,2022_plus,21.43,False,DEM nominee NY-14 2024,REP nominee NY-14 2024,True,False,0.7425,0.2575,379449,210369,0.7154,0.2846,323737,DEM,21.43,4.0,-0.2,-1.78,0.55,541287,District Panel Polling,400,lv,nonpartisan,mixed,74.34,25.66,US-HOUSE-NY-14-2024,US-HOUSE-NY-14-2024-D,US-HOUSE-NY-14-2024-R,DEM,0.7425,0.2575,0.7434
2024,NY,New York,NY-15,2024-11-05,2022_plus,1.61,True,DEM nominee NY-15 2024,REP nominee NY-15 2024,True,False,0.5203,0.4797,855835,878868,0.5238,0.4762,352528,DEM,1.61,4.0,-0.2,-0.1267,0.55,630544,District Panel Polling,600,lv,nonpartisan,mixed,53.96,46.04,US-HOUSE-NY-15-2024,US-HOUSE-NY-15-2024-D,US-HOUSE-NY-15-2024-R,DEM,0.5203,0.4797,0.5396
2024,NY,New York,NY-16,2024-11-05,2022_plus,27.02,False,DEM nominee NY-16 2024,REP nominee NY-16 2024,True,False,0.8403,0.1597,715569,196418,0.822,0.178,352386,DEM,27.02,4.0,-0.2,1.4024,0.55,591839,District Panel Polling,400,lv,nonpartisan,mixed,85.26,14.74,US-HOUSE-NY-16-2024,US-HOUSE-NY-16-2024-D,US-HOUSE-NY-16-2024-R,DEM,0.8403,0.1597,0.8526
2024,NY,New York,NY-17,2024-11-05,2022_plus,2.42,True,DEM nominee NY-17 2024,REP nominee NY-17 2024,True,False,0.5136,0.4864,2169165,1340862,0.543,0.457,267486,DEM,2.42,4.0,-0.2,-0.4575,0.55,536184,District Panel Polling,600,lv,nonpartisan,mixed,51.41,48.59,US-HOUSE-NY-17-2024,US-HOUSE-NY-17-2024-D,US-HOUSE-NY-17-2024-R,DEM,0.5136,0.4864,0.5141
2024,NY,New York,NY-18,2024-11-05,2022_plus,11.81,False,DEM nominee NY-18 2024,REP nominee NY-18 2024,True,False,0.6125,0.3875,163523,480407,0.5931,0.4069,266077,DEM,11.81,4.0,-0.2,1.9056,0.55,477748,District Panel Polling,400,lv,nonpartisan,mixed,59.88,40.12,US-HOUSE-NY-18-2024,US-HOUSE-NY-18-2024-D,US-HOUSE-NY-18-2024-R,DEM,0.6125,0.3875,0.5988
2024,NY,New York,NY-19,2024-11-05,2022_plus,21.44,False,DEM nominee NY-19 2024,REP nominee NY-19 2024,True,False,0.7729,0.2271,187570,290108,0.7432,0.2568,268934,DEM,21.44,4.0,-0.2,1.7865,0.55,487417,District Panel Polling,400,lv,nonpartisan,mixed,73.34,26.66,US-HOUSE-NY-19-2024,US-HOUSE-NY-19-2024-D,US-HOUSE-NY-19-2024-R,DEM,0.7729,0.2271,0.7334
2024,NY,New York,NY-20,2024-11-05,2022_plus,23.66,False,DEM nominee NY-20 2024,REP nominee NY-20 2024,True,False,0.7404,0.2596,281919,306858,0.7427,0.2573,308458,DEM,23.66,4.0,-0.2,1.5837,0.55,532598,District Panel Polling,400,lv,nonpartisan,mixed,77.13,22.87,US-HOUSE-NY-20-2024,US-HOUSE-NY-20-2024-D,US-HOUSE-NY-20-2024-R,DEM,0.7404,0.2596,0.7713
2024,NY,New York,NY-21,2024-11-05,2022_plus,1.57,True,DEM nominee NY-21 2024,REP nominee NY-21 2024,True,False,0.5377,0.4623,1674452,2569709,0.5311,0.4689,319937,DEM,1.57,4.0,-0.2,-0.6654,0.55,621620,District Panel Polling,600,lv,nonpartisan,mixed,49.71,50.29,US-HOUSE-NY-21-2024,US-HOUSE-NY-21-2024-D,US-HOUSE-NY-21-2024-R,DEM,0.5377,0.4623,0.4971
2024,NY,New York,NY-22,2024-11-05,2022_plus,17.1,False,DEM nominee NY-22 2024,REP nominee NY-22 2024,True,False,0.6323,0.3677,214318,176438,0.6585,0.3415,357288,DEM,17.1,4.0,-0.2,1.0541,0.55,608588,District Panel Polling,400,lv,nonpartisan,mixed,67.42,32.58,US-HOUSE-NY-22-2024,US-HOUSE-NY-22-2024-D,US-HOUSE-NY-22-2024-R,DEM,0.6323,0.3677,0.6742
2024,NY,New York,NY-23,2024-11-05,2022_plus,28.5,False,DEM nominee NY-23 2024,REP nominee NY-23 2024,True,False,0.8022,0.1978,172584,225875,0.81,0.19,302942,DEM,28.5,4.0,-0.2,-1.747,0.55,508160,District Panel Polling,400,lv,nonpartisan,mixed,84.26,15.74,US-HOUSE-NY-23-2024,US-HOUSE-NY-23-2024-D,US-HOUSE-NY-23-2024-R,DEM,0.8022,0.1978,0.8426
2024,NY,New York,NY-24,2024-11-05,2022_plus,3.74,True,DEM nominee NY-24 2024,REP nominee NY-24 2024,True,False,0.5481,0.4519,1367153,2194967,0.5634,0.4366,342759,DEM,3.74,4.0,-0.2,1.3323,0.55,595742,District Panel Polling,600,lv,nonpartisan,mixed,58.29,41.71,US-HOUSE-NY-24-2024,US-HOUSE-NY-24-2024-D,US-HOUSE-NY-24-2024-R,DEM,0.5481,0.4519,0.5829
2024,NY,New York,NY-25,2024-11-05,2022_plus,25.99,False,DEM nominee NY-25 2024,REP nominee NY-25 2024,True,False,0.7452,0.2548,279755,582218,0.7381,0.2619,301041,DEM,25.99,4.0,-0.2,1.3308,0.55,501645,District Panel Polling,400,lv,nonpartisan,mixed,70.33,29.67,US-HOUSE-NY-25-2024,US-HOUSE-NY-25-2024-D,US-HOUSE-NY-25-2024-R,DEM,0.7452,0.2548,0.7033
2024,NY,New York,NY-26,2024-11-05,2022_plus,15.83,False,DEM nominee NY-26 2024,REP nominee NY-26 2024,True,False,0.6988,0.3012,343755,666100,0.6807,0.3193,286266,DEM,15.83,4.0,-0.2,1.7514,0.55,561260,District Panel Polling,400,lv,nonpartisan,mixed,69.11,30.89,US-HOUSE-NY-26-2024,US-HOUSE-NY-26-2024-D,US-HOUSE-NY-26-2024-R,DEM,0.6988,0.3012,0.6911
2024,OH,Ohio,OH-01,2024-11-05,2022_plus,-0.18,True,DEM nominee OH-01 2024,REP nominee OH-01 2024,False,True,0.3908,0.6092,1912541,2632532,0.4147,0.5853,257003,REP,-0.18,4.0,-0.2,-0.6186,0.55,514528,District Panel Polling,600,lv,nonpartisan,mixed,40.49,59.51,US-HOUSE-OH-01-2024,US-HOUSE-OH-01-2024-D,US-HOUSE-OH-01-2024-R,REP,0.3908,0.6092,0.4049
2024,OH,Ohio,OH-02,2024-11-05,2022_plus,-2.92,True,DEM nominee OH-02 2024,REP nominee OH-02 2024,False,True,0.4457,0.5543,976693,1325165,0.4183,0.5817,246201,REP,-2.92,4.0,-0.2,-0.7941,0.55,467759,District Panel Polling,600,lv,nonpartisan,mixed,42.45,57.55,US-HOUSE-OH-02-2024,US-HOUSE-OH-02-2024-D,US-HOUSE-OH-02-2024-R,REP,0.4457,0.5543,0.4245
2024,OH,Ohio,OH-03,2024-11-05,2022_plus,-14.42,False,DEM nominee OH-03 2024,REP nominee OH-03 2024,False,True,0.3175,0.6825,644595,429031,0.3026,0.6974,344620,REP,-14.42,4.0,-0.2,0.9908,0.55,577563,District Panel Polling,400,lv,nonpartisan,mixed,31.68,68.32,US-HOUSE-OH-03-2024,US-HOUSE-OH-03-2024-D,US-HOUSE-OH-03-2024-R,REP,0.3175,0.6825,0.3168
2024,OH,Ohio,OH-04,2024-11-05,2022_plus,-8.49,False,DEM nominee OH-04 2024,REP nominee OH-04 2024,False,True,0.32,0.68,408354,598207,0.349,0.651,255370,REP,-8.49,4.0,-0.2,0.6922,0.55,477199,District Panel Polling,400,lv,nonpartisan,mixed,34.79,65.21,US-HOUSE-OH-04-2024,US-HOUSE-OH-04-2024-D,US-HOUSE-OH-04-2024-R,REP,0.32,0.68,0.3479
2024,OH,Ohio,OH-05,2024-11-05,2022_plus,-0.48,True,DEM nominee OH-05 2024,REP nominee OH-05 2024,False,True,0.4583,0.5417,1056071,1743567,0.443,0.557,244539,REP,-0.48,4.0,-0.2,0.1354,0.55,484462,District Panel Polling,600,lv,nonpartisan,mixed,43.91,56.09,US-HOUSE-OH-05-2024,US-HOUSE-OH-05-2024-D,US-HOUSE-OH-05-2024-R,REP,0.4583,0.5417,0.4391
2024,OH,Ohio,OH-06,2024-11-05,2022_plus,-15.24,False,DEM nominee OH-06 2024,REP nominee OH-06 2024,False,True,0.2438,0.7562,622975,669012,0.2667,0.7333,328228,REP,-15.24,4.0,-0.2,1.0969,0.55,606637,District Panel Polling,400,lv,nonpartisan,mixed,24.51,75.49,US-HOUSE-OH-06-2024,US-HOUSE-OH-06-2024-D,US-HOUSE-OH-06-2024-R,REP,0.2438,0.7562,0.2451
2024,OH,Ohio,OH-07,2024-11-05,2022_plus,-0.36,True,DEM nominee OH-07 2024,REP nominee OH-07 2024,False,True,0.4305,0.5695,1059378,1866294,0.4489,0.5511,298395,REP,-0.36,4.0,-0.2,1.5845,0.55,548398,District Panel Polling,600,lv,nonpartisan,mixed,47.54,52.46,US-HOUSE-OH-07-2024,US-HOUSE-OH-07-2024-D,US-HOUSE-OH-07-2024-R,REP,0.4305,0.5695,0.4754
2024,OH,Ohio,OH-08,2024-11-05,2022_plus,-15.67,False,DEM nominee OH-08 2024,REP nominee OH-08 2024,False,True,0.2706,0.7294,289241,269396,0.2433,0.7567,330255,REP,-15.67,4.0,-0.2,0.2149,0.55,565781,District Panel Polling,400,lv,nonpartisan,mixed,22.17,77.83,US-HOUSE-OH-08-2024,US-HOUSE-OH-08-2024-D,US-HOUSE-OH-08-2024-R,REP,0.2706,0.7294,0.2217
2024,OH,Ohio,OH-09,2024-11-05,2022_plus,-5.54,False,DEM nominee OH-09 2024,REP nominee OH-09 2024,False,True,0.415,0.585,205982,533577,0.3934,0.6066,356854,REP,-5.54,4.0,-0.2,1.1275,0.55,594368,District Panel Polling,400,lv,nonpartisan,mixed,41.99,58.01,US-HOUSE-OH-09-2024,US-HOUSE-OH-09-2024-D,US-HOUSE-OH-09-2024-R,REP,0.415,0.585,0.4199
2024,OH,Ohio,OH-10,2024-11-05,2022_plus,2.88,True,DEM nominee OH-10 2024,REP nominee OH-10 2024,False,True,0.4196,0.5804,1147814,2705865,0.4401,0.5599,279005,REP,2.88,4.0,-0.2,0.292,0.55,471577,District Panel Polling,600,lv,nonpartisan,mixed,47.48,52.52,US-HOUSE-OH-10-2024,US-HOUSE-OH-10-2024-D,US-HOUSE-OH-10-2024-R,REP,0.4196,0.5804,0.4748
2024,OH,Ohio,OH-11,2024-11-05,2022_plus,-21.46,False,DEM nominee OH-11 2024,REP nominee OH-11 2024,False,True,0.2311,0.7689,438261,610640,0.2157,0.7843,258637,REP,-21.46,4.0,-0.2,0.2269,0.55,514959,District Panel Polling,400,lv,nonpartisan,mixed,19.48,80.52,US-HOUSE-OH-11-2024,US-HOUSE-OH-11-2024-D,US-HOUSE-OH-11-2024-R,REP,0.2311,0.7689,0.1948
2024,OH,Ohio,OH-12,2024-11-05,2022_plus,-10.46,False,DEM nominee OH-12 2024,REP nominee OH-12 2024,False,True,0.3525,0.6475,615763,511151,0.3255,0.6745,261413,REP,-10.46,4.0,-0.2,-1.6105,0.55,520042,District Panel Polling,400,lv,nonpartisan,mixed,32.7,67.3,US-HOUSE-OH-12-2024,US-HOUSE-OH-12-2024-D,US-HOUSE-OH-12-2024-R,REP,0.3525,0.6475,0.327
2024,OH,Ohio,OH-13,2024-11-05,2022_plus,-5.95,False,DEM nominee OH-13 2024,REP nominee OH-13 2024,False,True,0.3936,0.6064,725321,262736,0.4109,0.5891,268204,REP,-5.95,4.0,-0.2,-1.1742,0.55,537565,District Panel Polling,400,lv,nonpartisan,mixed,39.88,60.12,US-HOUSE-OH-13-2024,US-HOUSE-OH-13-2024-D,US-HOUSE-OH-13-2024-R,REP,0.3936,0.6064,0.3988
2024,OH,Ohio,OH-14,2024-11-05,2022_plus,-0.55,False,DEM nominee OH-14 2024,REP nominee OH-14 2024,False,True,0.3903,0.6097,444205,626449,0.41,0.59,294309,REP,-0.55,4.0,-0.2,-0.1274,0.55,584904,District Panel Polling,400,lv,nonpartisan,mixed,42.73,57.27,US-HOUSE-OH-14-2024,US-HOUSE-OH-14-2024-D,US-HOUSE-OH-14-2024-R,REP,0.3903,0.6097,0.4273
2024,OH,Ohio,OH-15,2024-11-05,2022_plus,-13.32,False,DEM nominee OH-15 2024,REP nominee OH-15 2024,False,True,0.2961,0.7039,221137,713773,0.2982,0.7018,296434,REP,-13.32,4.0,-0.2,0.6578,0.55,548779,District Panel Polling,400,lv,nonpartisan,mixed,26.47,73.53,US-HOUSE-OH-15-2024,US-HOUSE-OH-15-2024-D,US-HOUSE-OH-15-2024-R,REP,0.2961,0.7039,0.2647
2024,OK,Oklahoma,OK-01,2024-11-05,2022_plus,-31.41,False,DEM nominee OK-01 2024,REP nominee OK-01 2024,False,True,0.1465,0.8535,726240,197708,0.1203,0.8797,265039,REP,-31.41,4.0,-0.2,1.0644,0.55,534794,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-OK-01-2024,US-HOUSE-OK-01-2024-D,US-HOUSE-OK-01-2024-R,REP,0.1465,0.8535,0.1
2024,OK,Oklahoma,OK-02,2024-11-05,2022_plus,-35.8,False,DEM nominee OK-02 2024,REP nominee OK-02 2024,False,True,0.1,0.9,739414,472203,0.1,0.9,246937,REP,-35.8,4.0,-0.2,0.0066,0.55,496549,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-OK-02-2024,US-HOUSE-OK-02-2024-D,US-HOUSE-OK-02-2024-R,REP,0.1,0.9,0.1
2024,OK,Oklahoma,OK-03,2024-11-05,2022_plus,-20.61,False,DEM nominee OK-03 2024,REP nominee OK-03 2024,False,True,0.2325,0.7675,441955,696303,0.2112,0.7888,291353,REP,-20.61,4.0,-0.2,-0.2577,0.55,550241,District Panel Polling,400,lv,nonpartisan,mixed,18.28,81.72,US-HOUSE-OK-03-2024,US-HOUSE-OK-03-2024-D,US-HOUSE-OK-03-2024-R,REP,0.2325,0.7675,0.1828
2024,OK,Oklahoma,OK-04,2024-11-05,2022_plus,-11.45,False,DEM nominee OK-04 2024,REP nominee OK-04 2024,False,True,0.3569,0.6431,421324,540731,0.3369,0.6631,251924,REP,-11.45,4.0,-0.2,0.5223,0.55,485160,District Panel Polling,400,lv,nonpartisan,mixed,36.12,63.88,US-HOUSE-OK-04-2024,US-HOUSE-OK-04-2024-D,US-HOUSE-OK-04-2024-R,REP,0.3569,0.6431,0.3612
2024,OK,Oklahoma,OK-05,2024-11-05,2022_plus,-12.68,False,DEM nominee OK-05 2024,REP nominee OK-05 2024,False,True,0.3447,0.6553,749845,167968,0.3204,0.6796,357751,REP,-12.68,4.0,-0.2,1.5778,0.55,593856,District Panel Polling,400,lv,nonpartisan,mixed,34.48,65.52,US-HOUSE-OK-05-2024,US-HOUSE-OK-05-2024-D,US-HOUSE-OK-05-2024-R,REP,0.3447,0.6553,0.3448
2024,OR,Oregon,OR-01,2024-11-05,2022_plus,7.24,False,DEM nominee OR-01 2024,REP nominee OR-01 2024,True,False,0.6017,0.3983,693506,340011,0.6087,0.3913,252035,DEM,7.24,4.0,-0.2,1.7249,0.55,503708,District Panel Polling,400,lv,nonpartisan,mixed,57.57,42.43,US-HOUSE-OR-01-2024,US-HOUSE-OR-01-2024-D,US-HOUSE-OR-01-2024-R,DEM,0.6017,0.3983,0.5757
2024,OR,Oregon,OR-02,2024-11-05,2022_plus,-3.25,False,DEM nominee OR-02 2024,REP nominee OR-02 2024,False,True,0.3842,0.6158,600835,490620,0.3894,0.6106,259751,REP,-3.25,4.0,-0.2,-0.8713,0.55,476832,District Panel Polling,400,lv,nonpartisan,mixed,40.27,59.73,US-HOUSE-OR-02-2024,US-HOUSE-OR-02-2024-D,US-HOUSE-OR-02-2024-R,REP,0.3842,0.6158,0.4027
2024,OR,Oregon,OR-03,2024-11-05,2022_plus,7.81,False,DEM nominee OR-03 2024,REP nominee OR-03 2024,True,False,0.5988,0.4012,648795,428467,0.5977,0.4023,319416,DEM,7.81,4.0,-0.2,0.5059,0.55,590053,District Panel Polling,400,lv,nonpartisan,mixed,59.52,40.48,US-HOUSE-OR-03-2024,US-HOUSE-OR-03-2024-D,US-HOUSE-OR-03-2024-R,DEM,0.5988,0.4012,0.5952
2024,OR,Oregon,OR-04,2024-11-05,2022_plus,4.35,True,DEM nominee OR-04 2024,REP nominee OR-04 2024,True,False,0.5977,0.4023,1849702,2603263,0.5682,0.4318,320071,DEM,4.35,4.0,-0.2,0.2038,0.55,585500,District Panel Polling,600,lv,nonpartisan,mixed,55.65,44.35,US-HOUSE-OR-04-2024,US-HOUSE-OR-04-2024-D,US-HOUSE-OR-04-2024-R,DEM,0.5977,0.4023,0.5565
2024,OR,Oregon,OR-05,2024-11-05,2022_plus,12.02,False,DEM nominee OR-05 2024,REP nominee OR-05 2024,True,False,0.6492,0.3508,707631,256279,0.6637,0.3363,302433,DEM,12.02,4.0,-0.2,0.4696,0.55,607784,District Panel Polling,400,lv,nonpartisan,mixed,64.91,35.09,US-HOUSE-OR-05-2024,US-HOUSE-OR-05-2024-D,US-HOUSE-OR-05-2024-R,DEM,0.6492,0.3508,0.6491
2024,OR,Oregon,OR-06,2024-11-05,2022_plus,20.59,False,DEM nominee OR-06 2024,REP nominee OR-06 2024,True,False,0.7685,0.2315,682899,260685,0.7468,0.2532,305583,DEM,20.59,4.0,-0.2,-0.388,0.55,509945,District Panel Polling,400,lv,nonpartisan,mixed,73.1,26.9,US-HOUSE-OR-06-2024,US-HOUSE-OR-06-2024-D,US-HOUSE-OR-06-2024-R,DEM,0.7685,0.2315,0.731
2024,PA,Pennsylvania,PA-01,2024-11-05,2022_plus,-1.27,False,DEM nominee PA-01 2024,REP nominee PA-01 2024,False,True,0.4131,0.5869,274843,535466,0.4099,0.5901,283400,REP,-1.27,4.0,-0.2,-0.8533,0.55,500216,District Panel Polling,400,lv,nonpartisan,mixed,39.22,60.78,US-HOUSE-PA-01-2024,US-HOUSE-PA-01-2024-D,US-HOUSE-PA-01-2024-R,REP,0.4131,0.5869,0.3922
2024,PA,Pennsylvania,PA-02,2024-11-05,2022_plus,10.99,False,DEM nominee PA-02 2024,REP nominee PA-02 2024,True,False,0.6366,0.3634,714339,648950,0.6287,0.3713,312896,DEM,10.99,4.0,-0.2,1.8003,0.55,592174,District Panel Polling,400,lv,nonpartisan,mixed,61.69,38.31,US-HOUSE-PA-02-2024,US-HOUSE-PA-02-2024-D,US-HOUSE-PA-02-2024-R,DEM,0.6366,0.3634,0.6169
2024,PA,Pennsylvania,PA-03,2024-11-05,2022_plus,13.42,False,DEM nominee PA-03 2024,REP nominee PA-03 2024,True,False,0.591,0.409,460712,258875,0.6199,0.3801,340155,DEM,13.42,4.0,-0.2,1.6443,0.55,583459,District Panel Polling,400,lv,nonpartisan,mixed,59.07,40.93,US-HOUSE-PA-03-2024,US-HOUSE-PA-03-2024-D,US-HOUSE-PA-03-2024-R,DEM,0.591,0.409,0.5907
2024,PA,Pennsylvania,PA-04,2024-11-05,2022_plus,3.5,True,DEM nominee PA-04 2024,REP nominee PA-04 2024,True,False,0.5233,0.4767,956734,2233879,0.539,0.461,283663,DEM,3.5,4.0,-0.2,-1.2929,0.55,535081,District Panel Polling,600,lv,nonpartisan,mixed,51.97,48.03,US-HOUSE-PA-04-2024,US-HOUSE-PA-04-2024-D,US-HOUSE-PA-04-2024-R,DEM,0.5233,0.4767,0.5197
2024,PA,Pennsylvania,PA-05,2024-11-05,2022_plus,-14.86,False,DEM nominee PA-05 2024,REP nominee PA-05 2024,False,True,0.2663,0.7337,293027,184643,0.2758,0.7242,280965,REP,-14.86,4.0,-0.2,1.1177,0.55,532631,District Panel Polling,400,lv,nonpartisan,mixed,30.23,69.77,US-HOUSE-PA-05-2024,US-HOUSE-PA-05-2024-D,US-HOUSE-PA-05-2024-R,REP,0.2663,0.7337,0.3023
2024,PA,Pennsylvania,PA-06,2024-11-05,2022_plus,-2.38,False,DEM nominee PA-06 2024,REP nominee PA-06 2024,False,True,0.4253,0.5747,357985,717705,0.407,0.593,318892,REP,-2.38,4.0,-0.2,-1.3407,0.55,602209,District Panel Polling,400,lv,nonpartisan,mixed,40.7,59.3,US-HOUSE-PA-06-2024,US-HOUSE-PA-06-2024-D,US-HOUSE-PA-06-2024-R,REP,0.4253,0.5747,0.407
