cycle,state,state_name,election_date,senate_class,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2026,GA,Georgia,2026-11-03,II,DEM nominee GA 2026,REP nominee GA 2026,False,True,0.4513,0.5487,3206539,3138646,,,,,-1.0,3.5,-0.1,-1.5916,0.45,7500000,State Panel Polling,850,lv,nonpartisan,mixed,48.63,51.37,US-SEN-GA-2026,US-SEN-GA-2026-D,US-SEN-GA-2026-R,REP,0.4513,0.5487,0.4863
2026,IA,Iowa,2026-11-03,II,DEM nominee IA 2026,REP nominee IA 2026,False,True,0.3885,0.6115,3586544,3216483,,,,,-5.0,3.5,-0.1,0.5651,0.45,2300000,State Panel Polling,850,lv,nonpartisan,mixed,40.79,59.21,US-SEN-IA-2026,US-SEN-IA-2026-D,US-SEN-IA-2026-R,REP,0.3885,0.6115,0.4079
2026,ID,Idaho,2026-11-03,II,DEM nominee ID 2026,REP nominee ID 2026,False,True,0.3505,0.6495,2985984,3741715,,,,,-19.0,3.5,-0.1,1.8508,0.45,1100000,State Panel Polling,850,lv,nonpartisan,mixed,31.17,68.83,US-SEN-ID-2026,US-SEN-ID-2026-D,US-SEN-ID-2026-R,REP,0.3505,0.6495,0.3117
2026,IL,Illinois,2026-11-03,II,DEM nominee IL 2026,REP nominee IL 2026,True,False,0.6384,0.3616,2999639,2754448,,,,,9.0,3.5,-0.1,-0.0429,0.45,8500000,State Panel Polling,850,lv,nonpartisan,mixed,62.46,37.54,US-SEN-IL-2026,US-SEN-IL-2026-D,US-SEN-IL-2026-R,DEM,0.6384,0.3616,0.6246
2026,KS,Kansas,2026-11-03,II,DEM nominee KS 2026,REP nominee KS 2026,False,True,0.3847,0.6153,3243061,3864344,,,,,-10.0,3.5,-0.1,1.3919,0.45,1900000,State Panel Polling,850,lv,nonpartisan,mixed,39.79,60.21,US-SEN-KS-2026,US-SEN-KS-2026-D,US-SEN-KS-2026-R,REP,0.3847,0.6153,0.3979
2026,KY,Kentucky,2026-11-03,II,DEM nominee KY 2026,REP nominee KY 2026,False,True,0.3815,0.6185,2736333,3335274,,,,,-16.0,3.5,-0.1,0.4092,0.45,3500000,State Panel Polling,850,lv,nonpartisan,mixed,34.4,65.6,US-SEN-KY-2026,US-SEN-KY-2026-D,US-SEN-KY-2026-R,REP,0.3815,0.6185,0.344
2026,LA,Louisiana,2026-11-03,II,DEM nominee LA 2026,REP nominee LA 2026,False,True,0.3646,0.6354,3346975,3882866,,,,,-12.0,3.5,-0.1,1.3353,0.45,3000000,State Panel Polling,850,lv,nonpartisan,mixed,38.73,61.27,US-SEN-LA-2026,US-SEN-LA-2026-D,US-SEN-LA-2026-R,REP,0.3646,0.6354,0.3873
2026,MA,Massachusetts,2026-11-03,II,DEM nominee MA 2026,REP nominee MA 2026,True,False,0.72,0.28,2935388,4694214,,,,,20.0,3.5,-0.1,1.9184,0.45,4900000,State Panel Polling,850,lv,nonpartisan,mixed,69.12,30.88,US-SEN-MA-2026,US-SEN-MA-2026-D,US-SEN-MA-2026-R,DEM,0.72,0.28,0.6912
2026,ME,Maine,2026-11-03,II,DEM nominee ME 2026,REP nominee ME 2026,False,True,0.5752,0.4248,3421361,2903175,,,,,5.0,3.5,-0.1,-1.6496,0.45,1100000,State Panel Polling,850,lv,nonpartisan,mixed,58.53,41.47,US-SEN-ME-2026,US-SEN-ME-2026-D,US-SEN-ME-2026-R,REP,0.5752,0.4248,0.5853
2026,MI,Michigan,2026-11-03,II,DEM nominee MI 2026,REP nominee MI 2026,True,False,0.6244,0.3756,3306973,2789909,,,,,1.0,3.5,-0.1,-0.1892,0.45,7700000,State Panel Polling,850,lv,nonpartisan,mixed,59.01,40.99,US-SEN-MI-2026,US-SEN-MI-2026-D,US-SEN-MI-2026-R,DEM,0.6244,0.3756,0.5901
2026,MN,Minnesota,2026-11-03,II,DEM nominee MN 2026,REP nominee MN 2026,True,False,0.5255,0.4745,3498674,3272183,,,,,2.0,3.5,-0.1,1.3264,0.45,3900000,State Panel Polling,850,lv,nonpartisan,mixed,53.02,46.98,US-SEN-MN-2026,US-SEN-MN-2026-D,US-SEN-MN-2026-R,DEM,0.5255,0.4745,0.5302
2026,MS,Mississippi,2026-11-03,II,DEM nominee MS 2026,REP nominee MS 2026,False,True,0.394,0.606,2920574,3685944,,,,,-10.0,3.5,-0.1,-0.5965,0.45,2000000,State Panel Polling,850,lv,nonpartisan,mixed,38.63,61.37,US-SEN-MS-2026,US-SEN-MS-2026-D,US-SEN-MS-2026-R,REP,0.394,0.606,0.3863
2026,MT,Montana,2026-11-03,II,DEM nominee MT 2026,REP nominee MT 2026,False,True,0.3643,0.6357,3789759,3249996,,,,,-11.0,3.5,-0.1,1.8952,0.45,800000,State Panel Polling,850,lv,nonpartisan,mixed,37.11,62.89,US-SEN-MT-2026,US-SEN-MT-2026-D,US-SEN-MT-2026-R,REP,0.3643,0.6357,0.3711
2026,NC,North Carolina,2026-11-03,II,DEM nominee NC 2026,REP nominee NC 2026,False,True,0.4406,0.5594,3471953,3132605,,,,,-3.0,3.5,-0.1,-0.3092,0.45,7500000,State Panel Polling,850,lv,nonpartisan,mixed,42.32,57.68,US-SEN-NC-2026,US-SEN-NC-2026-D,US-SEN-NC-2026-R,REP,0.4406,0.5594,0.4232
2026,NE,Nebraska,2026-11-03,II,DEM nominee NE 2026,REP nominee NE 2026,False,True,0.3738,0.6262,3512380,4001550,,,,,-13.0,3.5,-0.1,-1.9123,0.45,1300000,State Panel Polling,850,lv,nonpartisan,mixed,33.92,66.08,US-SEN-NE-2026,US-SEN-NE-2026-D,US-SEN-NE-2026-R,REP,0.3738,0.6262,0.3392
2026,NH,New Hampshire,2026-11-03,II,DEM nominee NH 2026,REP nominee NH 2026,True,False,0.5767,0.4233,2863439,3168177,,,,,1.0,3.5,-0.1,-1.7373,0.45,1000000,State Panel Polling,850,lv,nonpartisan,mixed,57.93,42.07,US-SEN-NH-2026,US-SEN-NH-2026-D,US-SEN-NH-2026-R,DEM,0.5767,0.4233,0.5793
2026,NJ,New Jersey,2026-11-03,II,DEM nominee NJ 2026,REP nominee NJ 2026,True,False,0.6525,0.3475,3311592,3505328,,,,,9.0,3.5,-0.1,0.3152,0.45,6500000,State Panel Polling,850,lv,nonpartisan,mixed,65.61,34.39,US-SEN-NJ-2026,US-SEN-NJ-2026-D,US-SEN-NJ-2026-R,DEM,0.6525,0.3475,0.6561
2026,NM,New Mexico,2026-11-03,II,DEM nominee NM 2026,REP nominee NM 2026,True,False,0.5845,0.4155,3240836,3026693,,,,,5.0,3.5,-0.1,0.5565,0.45,1400000,State Panel Polling,850,lv,nonpartisan,mixed,57.78,42.22,US-SEN-NM-2026,US-SEN-NM-2026-D,US-SEN-NM-2026-R,DEM,0.5845,0.4155,0.5778
2026,OK,Oklahoma,2026-11-03,II,DEM nominee OK 2026,REP nominee OK 2026,False,True,0.3,0.7,4887666,4115903,,,,,-20.0,3.5,-0.1,1.8529,0.45,2300000,State Panel Polling,850,lv,nonpartisan,mixed,30.72,69.28,US-SEN-OK-2026,US-SEN-OK-2026-D,US-SEN-OK-2026-R,REP,0.3,0.7,0.3072
2026,OR,Oregon,2026-11-03,II,DEM nominee OR 2026,REP nominee OR 2026,True,False,0.6255,0.3745,2926612,2905375,,,,,9.0,3.5,-0.1,1.7605,0.45,3000000,State Panel Polling,850,lv,nonpartisan,mixed,61.6,38.4,US-SEN-OR-2026,US-SEN-OR-2026-D,US-SEN-OR-2026-R,DEM,0.6255,0.3745,0.616
2026,RI,Rhode Island,2026-11-03,II,DEM nominee RI 2026,REP nominee RI 2026,True,False,0.72,0.28,3432472,4039446,,,,,14.0,3.5,-0.1,-1.0762,0.45,800000,State Panel Polling,850,lv,nonpartisan,mixed,70.64,29.36,US-SEN-RI-2026,US-SEN-RI-2026-D,US-SEN-RI-2026-R,DEM,0.72,0.28,0.7064
2026,SC,South Carolina,2026-11-03,II,DEM nominee SC 2026,REP nominee SC 2026,False,True,0.4238,0.5762,3203160,2718737,,,,,-8.0,3.5,-0.1,-1.4805,0.45,3700000,State Panel Polling,850,lv,nonpartisan,mixed,41.71,58.29,US-SEN-SC-2026,US-SEN-SC-2026-D,US-SEN-SC-2026-R,REP,0.4238,0.5762,0.4171
2026,SD,South Dakota,2026-11-03,II,DEM nominee SD 2026,REP nominee SD 2026,False,True,0.3652,0.6348,3487295,3901431,,,,,-12.0,3.5,-0.1,1.9532,0.45,600000,State Panel Polling,850,lv,nonpartisan,mixed,40.87,59.13,US-SEN-SD-2026,US-SEN-SD-2026-D,US-SEN-SD-2026-R,REP,0.3652,0.6348,0.4087
2026,TN,Tennessee,2026-11-03,II,DEM nominee TN 2026,REP nominee TN 2026,False,True,0.3635,0.6365,2957436,3241264,,,,,-13.0,3.5,-0.1,0.9406,0.45,4500000,State Panel Polling,850,lv,nonpartisan,mixed,40.32,59.68,US-SEN-TN-2026,US-SEN-TN-2026-D,US-SEN-TN-2026-R,REP,0.3635,0.6365,0.4032
2026,TX,Texas,2026-11-03,II,DEM nominee TX 2026,REP nominee TX 2026,False,True,0.4529,0.5471,3307909,2833181,,,,,-5.0,3.5,-0.1,-1.7362,0.45,17000000,State Panel Polling,850,lv,nonpartisan,mixed,40.5,59.5,US-SEN-TX-2026,US-SEN-TX-2026-D,US-SEN-TX-2026-R,REP,0.4529,0.5471,0.405
2026,VA,Virginia,2026-11-03,II,DEM nominee VA 2026,REP nominee VA 2026,True,False,0.6005,0.3995,2758761,2647286,,,,,3.0,3.5,-0.1,-0.9571,0.45,6000000,State Panel Polling,850,lv,nonpartisan,mixed,56.35,43.65,US-SEN-VA-2026,US-SEN-VA-2026-D,US-SEN-VA-2026-R,DEM,0.6005,0.3995,0.5635
2026,WV,West Virginia,2026-11-03,II,DEM nominee WV 2026,REP nominee WV 2026,True,False,0.3,0.7,4350411,4015392,,,,,-25.0,3.5,-0.1,1.0767,0.45,1300000,State Panel Polling,850,lv,nonpartisan,mixed,30.0,70.0,US-SEN-WV-2026,US-SEN-WV-2026-D,US-SEN-WV-2026-R,DEM,0.3,0.7,0.3
2026,WY,Wyoming,2026-11-03,II,DEM nominee WY 2026,REP nominee WY 2026,False,True,0.3,0.7,4217063,3407613,,,,,-25.0,3.5,-0.1,1.1704,0.45,290000,State Panel Polling,850,lv,nonpartisan,mixed,30.55,69.45,US-SEN-WY-2026,US-SEN-WY-2026-D,US-SEN-WY-2026-R,REP,0.3,0.7,0.3055
