cycle,state,state_name,election_date,electoral_votes,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2016,AR,Arkansas,2016-11-08,6,Democratic nominee,Republican nominee,true,false,0.378456,0.621544,151708118,178555342,0.357149,0.642851,1065366,REP,-14.1643,0.0,-1.8,-3.0386,0.78,1365854,State Panel Polling,925,lv,nonpartisan,mixed,38.2334,61.766600000000004,US-PRES-AR-2016,US-PRES-AR-2016-D,US-PRES-AR-2016-R,DEM,0.378456,0.621544,0.382334
2016,CA,California,2016-11-08,55,Democratic nominee,Republican nominee,true,false,0.618728,0.381272,1885033955,2218621425,0.661282,0.338718,13237598,DEM,9.8629,0.0,-1.8,2.9682,0.78,16971279,State Panel Polling,925,lv,nonpartisan,mixed,57.935700000000004,42.064299999999996,US-PRES-CA-2016,US-PRES-CA-2016-D,US-PRES-CA-2016-R,DEM,0.618728,0.381272,0.579357
2016,CO,Colorado,2016-11-08,9,Democratic nominee,Republican nominee,true,false,0.52748,0.47252,361888810,425930930,0.526833,0.473167,2541354,DEM,0.7381,0.0,-1.8,0.687,0.78,3258146,State Panel Polling,925,lv,nonpartisan,mixed,50.4534,49.5466,US-PRES-CO-2016,US-PRES-CO-2016-D,US-PRES-CO-2016-R,DEM,0.52748,0.47252,0.504534
2016,CT,Connecticut,2016-11-08,7,Democratic nominee,Republican nominee,true,false,0.587726,0.412274,223680069,263263901,0.571415,0.428585,1570787,DEM,6.7627,0.0,-1.8,2.1931,0.78,2013829,State Panel Polling,925,lv,nonpartisan,mixed,55.393499999999996,44.606500000000004,US-PRES-CT-2016,US-PRES-CT-2016-D,US-PRES-CT-2016-R,DEM,0.587726,0.412274,0.553935
2016,DE,Delaware,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.59447,0.40553,59911952,70514348,0.559986,0.440014,420730,DEM,7.4371,0.0,-1.8,2.3617,0.78,539397,State Panel Polling,925,lv,nonpartisan,mixed,55.9465,44.0535,US-PRES-DE-2016,US-PRES-DE-2016-D,US-PRES-DE-2016-R,DEM,0.59447,0.40553,0.559465
2016,DC,District of Columbia,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.925876,0.074124,42086747,49534683,0.956952,0.043048,295553,DEM,40.5778,0.0,-1.8,10.6469,0.78,378914,State Panel Polling,925,lv,nonpartisan,mixed,83.12190000000001,16.878099999999996,US-PRES-DC-2016,US-PRES-DC-2016-D,US-PRES-DC-2016-R,DEM,0.925876,0.074124,0.831219
2016,FL,Florida,2016-11-08,29,Democratic nominee,Republican nominee,true,false,0.504423,0.495577,1299095406,1528991504,0.493812,0.506188,9122861,REP,-1.5676,0.0,-1.8,0.1106,0.78,11695976,State Panel Polling,925,lv,nonpartisan,mixed,48.5626,51.4374,US-PRES-FL-2016,US-PRES-FL-2016-D,US-PRES-FL-2016-R,DEM,0.504423,0.495577,0.485626
2016,GA,Georgia,2016-11-08,16,Democratic nominee,Republican nominee,true,false,0.460434,0.539566,564910341,664880429,0.473388,0.526612,3967067,REP,-5.9665,0.0,-1.8,-0.9892,0.78,5085983,State Panel Polling,925,lv,nonpartisan,mixed,44.9555,55.044500000000006,US-PRES-GA-2016,US-PRES-GA-2016-D,US-PRES-GA-2016-R,DEM,0.460434,0.539566,0.449555
2016,HI,Hawaii,2016-11-08,4,Democratic nominee,Republican nominee,true,false,0.717038,0.282962,56353091,66325689,0.674413,0.325587,395738,DEM,19.694,0.0,-1.8,5.426,0.78,507356,State Panel Polling,925,lv,nonpartisan,mixed,65.9972,34.0028,US-PRES-HI-2016,US-PRES-HI-2016-D,US-PRES-HI-2016-R,DEM,0.717038,0.282962,0.659972
2016,ID,Idaho,2016-11-08,4,Democratic nominee,Republican nominee,true,false,0.335786,0.664214,85271968,100362232,0.316898,0.683102,598820,REP,-18.4313,0.0,-1.8,-4.1053,0.78,767718,State Panel Polling,925,lv,nonpartisan,mixed,34.734500000000004,65.2655,US-PRES-ID-2016,US-PRES-ID-2016-D,US-PRES-ID-2016-R,DEM,0.335786,0.664214,0.347345
2016,IL,Illinois,2016-11-08,20,Democratic nominee,Republican nominee,true,false,0.585775,0.414225,745712346,877678294,0.590201,0.409799,5236744,DEM,6.5676,0.0,-1.8,2.1444,0.78,6713774,State Panel Polling,925,lv,nonpartisan,mixed,55.2336,44.7664,US-PRES-IL-2016,US-PRES-IL-2016-D,US-PRES-IL-2016-R,DEM,0.585775,0.414225,0.552336
2016,IN,Indiana,2016-11-08,11,Democratic nominee,Republican nominee,true,false,0.447996,0.552004,368874669,434153051,0.398827,0.601173,2590412,REP,-7.2103,0.0,-1.8,-1.3001,0.78,3321041,State Panel Polling,925,lv,nonpartisan,mixed,43.9357,56.0643,US-PRES-IN-2016,US-PRES-IN-2016-D,US-PRES-IN-2016-R,DEM,0.447996,0.552004,0.439357
2016,IA,Iowa,2016-11-08,6,Democratic nominee,Republican nominee,true,false,0.529594,0.470406,207142445,243799675,0.449365,0.550635,1454652,REP,0.9495,0.0,-1.8,0.7398,0.78,1864938,State Panel Polling,925,lv,nonpartisan,mixed,50.6267,49.3733,US-PRES-IA-2016,US-PRES-IA-2016-D,US-PRES-IA-2016-R,DEM,0.529594,0.470406,0.506267
2016,KS,Kansas,2016-11-08,6,Democratic nominee,Republican nominee,true,false,0.388867,0.611133,156358475,184028655,0.388885,0.611115,1098023,REP,-13.1232,0.0,-1.8,-2.7783,0.78,1407722,State Panel Polling,925,lv,nonpartisan,mixed,39.0871,60.9129,US-PRES-KS-2016,US-PRES-KS-2016-D,US-PRES-KS-2016-R,DEM,0.388867,0.611133,0.390871
2016,KY,Kentucky,2016-11-08,8,Democratic nominee,Republican nominee,true,false,0.384572,0.615428,260851880,307013870,0.343294,0.656706,1831825,REP,-13.5527,0.0,-1.8,-2.8857,0.78,2348494,State Panel Polling,925,lv,nonpartisan,mixed,38.7349,61.265100000000004,US-PRES-KY-2016,US-PRES-KY-2016-D,US-PRES-KY-2016-R,DEM,0.384572,0.615428,0.387349
2016,LA,Louisiana,2016-11-08,8,Democratic nominee,Republican nominee,true,false,0.412532,0.587468,278931981,328293539,0.398283,0.601717,1958792,REP,-10.7567,0.0,-1.8,-2.1867,0.78,2511272,State Panel Polling,925,lv,nonpartisan,mixed,41.0276,58.9724,US-PRES-LA-2016,US-PRES-LA-2016-D,US-PRES-LA-2016-R,DEM,0.412532,0.587468,0.410276
2016,ME,Maine,2016-11-08,4,Democratic nominee,Republican nominee,true,false,0.578599,0.421401,98729907,116201773,0.515968,0.484032,693328,DEM,5.85,0.0,-1.8,1.965,0.78,888882,State Panel Polling,925,lv,nonpartisan,mixed,54.6451,45.3549,US-PRES-ME-2016,US-PRES-ME-2016-D,US-PRES-ME-2016-R,DEM,0.578599,0.421401,0.546451
2016,MD,Maryland,2016-11-08,10,Democratic nominee,Republican nominee,true,false,0.633217,0.366783,373292202,439352338,0.64011,0.35989,2621434,DEM,11.3118,0.0,-1.8,3.3304,0.78,3360813,State Panel Polling,925,lv,nonpartisan,mixed,59.1238,40.8762,US-PRES-MD-2016,US-PRES-MD-2016-D,US-PRES-MD-2016-R,DEM,0.633217,0.366783,0.591238
2016,MA,Massachusetts,2016-11-08,11,Democratic nominee,Republican nominee,true,false,0.617857,0.382143,439459074,517228516,0.646513,0.353487,3086089,DEM,9.7758,0.0,-1.8,2.9464,0.78,3956524,State Panel Polling,925,lv,nonpartisan,mixed,57.8643,42.1357,US-PRES-MA-2016,US-PRES-MA-2016-D,US-PRES-MA-2016-R,DEM,0.617857,0.382143,0.578643
2016,MI,Michigan,2016-11-08,16,Democratic nominee,Republican nominee,true,false,0.548005,0.451995,647689597,762308823,0.498823,0.501177,4548382,REP,2.7906,0.0,-1.8,1.2001,0.78,5831259,State Panel Polling,925,lv,nonpartisan,mixed,52.1364,47.8636,US-PRES-MI-2016,US-PRES-MI-2016-D,US-PRES-MI-2016-R,DEM,0.548005,0.451995,0.521364
2016,MN,Minnesota,2016-11-08,10,Democratic nominee,Republican nominee,true,false,0.539412,0.460588,383149130,450953610,0.508317,0.491683,2690654,DEM,1.9313,0.0,-1.8,0.9853,0.78,3449556,State Panel Polling,925,lv,nonpartisan,mixed,51.4318,48.5682,US-PRES-MN-2016,US-PRES-MN-2016-D,US-PRES-MN-2016-R,DEM,0.539412,0.460588,0.514318
2016,MS,Mississippi,2016-11-08,6,Democratic nominee,Republican nominee,true,false,0.441981,0.558019,168864328,198747622,0.409102,0.590898,1185845,REP,-7.8118,0.0,-1.8,-1.4505,0.78,1520314,State Panel Polling,925,lv,nonpartisan,mixed,43.4424,56.55760000000001,US-PRES-MS-2016,US-PRES-MS-2016-D,US-PRES-MS-2016-R,DEM,0.441981,0.558019,0.434424
2016,MO,Missouri,2016-11-08,10,Democratic nominee,Republican nominee,true,false,0.452213,0.547787,379578450,446751040,0.401814,0.598186,2665579,REP,-6.7886,0.0,-1.8,-1.1947,0.78,3417409,State Panel Polling,925,lv,nonpartisan,mixed,44.2815,55.718500000000006,US-PRES-MO-2016,US-PRES-MO-2016-D,US-PRES-MO-2016-R,DEM,0.452213,0.547787,0.442815
2016,MT,Montana,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.429658,0.570342,65069538,76584652,0.388903,0.611097,456949,REP,-9.0441,0.0,-1.8,-1.7586,0.78,585832,State Panel Polling,925,lv,nonpartisan,mixed,42.4319,57.5681,US-PRES-MT-2016,US-PRES-MT-2016-D,US-PRES-MT-2016-R,DEM,0.429658,0.570342,0.424319
2016,NE,Nebraska,2016-11-08,5,Democratic nominee,Republican nominee,true,false,0.388706,0.611294,111136792,130804258,0.364523,0.635477,780455,REP,-13.1393,0.0,-1.8,-2.7823,0.78,1000583,State Panel Polling,925,lv,nonpartisan,mixed,39.0739,60.926100000000005,US-PRES-NE-2016,US-PRES-NE-2016-D,US-PRES-NE-2016-R,DEM,0.388706,0.611294,0.390739
2016,NV,Nevada,2016-11-08,6,Democratic nominee,Republican nominee,true,false,0.534075,0.465925,149707683,176200897,0.512937,0.487063,1051318,DEM,1.3976,0.0,-1.8,0.8519,0.78,1347844,State Panel Polling,925,lv,nonpartisan,mixed,50.9942,49.0058,US-PRES-NV-2016,US-PRES-NV-2016-D,US-PRES-NV-2016-R,DEM,0.534075,0.465925,0.509942
2016,NH,New Hampshire,2016-11-08,4,Democratic nominee,Republican nominee,true,false,0.528338,0.471662,98870598,116367362,0.50197,0.49803,694316,DEM,0.8239,0.0,-1.8,0.7084,0.78,890149,State Panel Polling,925,lv,nonpartisan,mixed,50.523700000000005,49.476299999999995,US-PRES-NH-2016,US-PRES-NH-2016-D,US-PRES-NH-2016-R,DEM,0.528338,0.471662,0.505237
2016,NJ,New Jersey,2016-11-08,14,Democratic nominee,Republican nominee,true,false,0.58952,0.41048,534030046,628535364,0.572842,0.427158,3750211,DEM,6.9421,0.0,-1.8,2.238,0.78,4807963,State Panel Polling,925,lv,nonpartisan,mixed,55.5406,44.4594,US-PRES-NJ-2016,US-PRES-NJ-2016-D,US-PRES-NJ-2016-R,DEM,0.58952,0.41048,0.555406
2016,NM,New Mexico,2016-11-08,5,Democratic nominee,Republican nominee,true,false,0.552952,0.447048,100377902,118141408,0.546508,0.453492,704901,DEM,3.2853,0.0,-1.8,1.3238,0.78,903719,State Panel Polling,925,lv,nonpartisan,mixed,52.542100000000005,47.457899999999995,US-PRES-NM-2016,US-PRES-NM-2016-D,US-PRES-NM-2016-R,DEM,0.552952,0.447048,0.525421
2016,NY,New York,2016-11-08,29,Democratic nominee,Republican nominee,true,false,0.660427,0.339573,983546974,1157601636,0.634115,0.365885,6906931,DEM,14.0328,0.0,-1.8,4.0107,0.78,8855040,State Panel Polling,925,lv,nonpartisan,mixed,61.355000000000004,38.644999999999996,US-PRES-NY-2016,US-PRES-NY-2016-D,US-PRES-NY-2016-R,DEM,0.660427,0.339573,0.61355
2016,NC,North Carolina,2016-11-08,15,Democratic nominee,Republican nominee,true,false,0.48966,0.51034,648197253,762906317,0.480963,0.519037,4551947,REP,-3.0439,0.0,-1.8,-0.2585,0.78,5835829,State Panel Polling,925,lv,nonpartisan,mixed,47.3521,52.64789999999999,US-PRES-NC-2016,US-PRES-NC-2016-D,US-PRES-NC-2016-R,DEM,0.48966,0.51034,0.473521
2016,ND,North Dakota,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.398888,0.601112,44222605,52048515,0.301908,0.698092,310552,REP,-12.1211,0.0,-1.8,-2.5278,0.78,398144,State Panel Polling,925,lv,nonpartisan,mixed,39.9088,60.0912,US-PRES-ND-2016,US-PRES-ND-2016-D,US-PRES-ND-2016-R,DEM,0.398888,0.601112,0.399088
2016,OH,Ohio,2016-11-08,18,Democratic nominee,Republican nominee,true,false,0.515141,0.484859,745488066,877414324,0.457323,0.542677,5235169,REP,-0.4958,0.0,-1.8,0.3785,0.78,6711755,State Panel Polling,925,lv,nonpartisan,mixed,49.4415,50.558499999999995,US-PRES-OH-2016,US-PRES-OH-2016-D,US-PRES-OH-2016-R,DEM,0.515141,0.484859,0.494415
2016,OK,Oklahoma,2016-11-08,7,Democratic nominee,Republican nominee,true,false,0.332277,0.667723,195018366,229530044,0.306953,0.693047,1369511,REP,-18.7822,0.0,-1.8,-4.1931,0.78,1755783,State Panel Polling,925,lv,nonpartisan,mixed,34.4467,65.5533,US-PRES-OK-2016,US-PRES-OK-2016-D,US-PRES-OK-2016-R,DEM,0.332277,0.667723,0.344467
2016,OR,Oregon,2016-11-08,7,Democratic nominee,Republican nominee,true,false,0.562712,0.437288,254114082,299083708,0.561558,0.438442,1784509,DEM,4.2613,0.0,-1.8,1.5678,0.78,2287832,State Panel Polling,925,lv,nonpartisan,mixed,53.3424,46.6576,US-PRES-OR-2016,US-PRES-OR-2016-D,US-PRES-OR-2016-R,DEM,0.562712,0.437288,0.533424
2016,PA,Pennsylvania,2016-11-08,20,Democratic nominee,Republican nominee,true,false,0.527319,0.472681,839757578,988366362,0.496245,0.503755,5897174,REP,0.722,0.0,-1.8,0.683,0.78,7560479,State Panel Polling,925,lv,nonpartisan,mixed,50.440200000000004,49.559799999999996,US-PRES-PA-2016,US-PRES-PA-2016-D,US-PRES-PA-2016-R,DEM,0.527319,0.472681,0.504402
2016,RI,Rhode Island,2016-11-08,4,Democratic nominee,Republican nominee,true,false,0.640167,0.359833,61668883,72582197,0.583107,0.416893,433068,DEM,12.0069,0.0,-1.8,3.5042,0.78,555215,State Panel Polling,925,lv,nonpartisan,mixed,59.69370000000001,40.30629999999999,US-PRES-RI-2016,US-PRES-RI-2016-D,US-PRES-RI-2016-R,DEM,0.640167,0.359833,0.596937
2016,SC,South Carolina,2016-11-08,9,Democratic nominee,Republican nominee,true,false,0.446917,0.553083,286332509,337003711,0.425397,0.574603,2010762,REP,-7.3181,0.0,-1.8,-1.3271,0.78,2577900,State Panel Polling,925,lv,nonpartisan,mixed,43.8472,56.1528,US-PRES-SC-2016,US-PRES-SC-2016-D,US-PRES-SC-2016-R,DEM,0.446917,0.553083,0.438472
2016,SD,South Dakota,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.407815,0.592185,49153490,57852000,0.340281,0.659719,345179,REP,-11.2284,0.0,-1.8,-2.3046,0.78,442537,State Panel Polling,925,lv,nonpartisan,mixed,40.6408,59.3592,US-PRES-SD-2016,US-PRES-SD-2016-D,US-PRES-SD-2016-R,DEM,0.407815,0.592185,0.406408
2016,TN,Tennessee,2016-11-08,11,Democratic nominee,Republican nominee,true,false,0.396489,0.603511,340851488,401170712,0.363757,0.636243,2393620,REP,-12.361,0.0,-1.8,-2.5878,0.78,3068744,State Panel Polling,925,lv,nonpartisan,mixed,39.7121,60.28789999999999,US-PRES-TN-2016,US-PRES-TN-2016-D,US-PRES-TN-2016-R,DEM,0.396489,0.603511,0.397121
2016,TX,Texas,2016-11-08,38,Democratic nominee,Republican nominee,true,false,0.419921,0.580079,1219359096,1435144554,0.452868,0.547132,8562915,REP,-10.0178,0.0,-1.8,-2.002,0.78,10978096,State Panel Polling,925,lv,nonpartisan,mixed,41.6335,58.3665,US-PRES-TX-2016,US-PRES-TX-2016-D,US-PRES-TX-2016-R,DEM,0.419921,0.580079,0.416335
2016,UT,Utah,2016-11-08,6,Democratic nominee,Republican nominee,true,false,0.253738,0.746262,117606024,138418326,0.376171,0.623829,825885,REP,-26.6361,0.0,-1.8,-6.1565,0.770555,1071806,State Panel Polling,925,lv,nonpartisan,mixed,28.006500000000003,71.9935,US-PRES-UT-2016,US-PRES-UT-2016-D,US-PRES-UT-2016-R,DEM,0.253738,0.746262,0.280065
2016,VT,Vermont,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.682473,0.317527,39009341,45912679,0.651864,0.348136,273942,DEM,16.2374,0.0,-1.8,4.5618,0.78,351208,State Panel Polling,925,lv,nonpartisan,mixed,63.1628,36.8372,US-PRES-VT-2016,US-PRES-VT-2016-D,US-PRES-VT-2016-R,DEM,0.682473,0.317527,0.631628
2016,VA,Virginia,2016-11-08,13,Democratic nominee,Republican nominee,true,false,0.519674,0.480326,534130438,628653522,0.528264,0.471736,3750916,DEM,-0.0425,0.0,-1.8,0.4918,0.78,4808867,State Panel Polling,925,lv,nonpartisan,mixed,49.8132,50.1868,US-PRES-VA-2016,US-PRES-VA-2016-D,US-PRES-VA-2016-R,DEM,0.519674,0.480326,0.498132
2016,WA,Washington,2016-11-08,12,Democratic nominee,Republican nominee,true,false,0.576283,0.423717,422139816,496844334,0.587869,0.412131,2964465,DEM,5.6184,0.0,-1.8,1.9071,0.78,3800596,State Panel Polling,925,lv,nonpartisan,mixed,54.455200000000005,45.544799999999995,US-PRES-WA-2016,US-PRES-WA-2016-D,US-PRES-WA-2016-R,DEM,0.576283,0.423717,0.544552
2016,WV,West Virginia,2016-11-08,5,Democratic nominee,Republican nominee,true,false,0.363257,0.636743,96570696,113660454,0.278389,0.721611,678165,REP,-15.6842,0.0,-1.8,-3.4186,0.78,869442,State Panel Polling,925,lv,nonpartisan,mixed,36.9871,63.012899999999995,US-PRES-WV-2016,US-PRES-WV-2016-D,US-PRES-WV-2016-R,DEM,0.363257,0.636743,0.369871
2016,WI,Wisconsin,2016-11-08,10,Democratic nominee,Republican nominee,true,false,0.534634,0.465366,396985568,467238632,0.49592,0.50408,2787820,REP,1.4535,0.0,-1.8,0.8659,0.78,3574128,State Panel Polling,925,lv,nonpartisan,mixed,51.04,48.96,US-PRES-WI-2016,US-PRES-WI-2016-D,US-PRES-WI-2016-R,DEM,0.534634,0.465366,0.5104
2016,WY,Wyoming,2016-11-08,3,Democratic nominee,Republican nominee,true,false,0.288394,0.711606,32807821,38613699,0.242947,0.757053,230392,REP,-23.1705,0.0,-1.8,-5.2902,0.78,295374,State Panel Polling,925,lv,nonpartisan,mixed,30.848300000000002,69.15169999999999,US-PRES-WY-2016,US-PRES-WY-2016-D,US-PRES-WY-2016-R,DEM,0.288394,0.711606,0.308483
2020,AL,Alabama,2020-11-03,9,Democratic nominee,Republican nominee,false,true,0.356259,0.643741,393558409,316587731,0.370886,0.629114,2290794,REP,-15.5367,0.0,2.4,-3.5935,0.78,2936915,State Panel Polling,925,lv,nonpartisan,mixed,40.6132,59.38680000000001,US-PRES-AL-2020,US-PRES-AL-2020-D,US-PRES-AL-2020-R,REP,0.356259,0.643741,0.406132
2020,AK,Alaska,2020-11-03,3,Democratic nominee,Republican nominee,false,true,0.416143,0.583857,59052642,47503348,0.447382,0.552618,343729,REP,-9.5482,0.0,2.4,-2.0964,0.78,440678,State Panel Polling,925,lv,nonpartisan,mixed,45.523799999999994,54.4762,US-PRES-AK-2020,US-PRES-AK-2020-D,US-PRES-AK-2020-R,REP,0.416143,0.583857,0.455238
2020,AZ,Arizona,2020-11-03,11,Democratic nominee,Republican nominee,false,true,0.481109,0.518891,572751822,460735168,0.501568,0.498432,3333829,DEM,-3.0516,0.0,2.4,-0.4723,0.78,4274140,State Panel Polling,925,lv,nonpartisan,mixed,50.850899999999996,49.149100000000004,US-PRES-AZ-2020,US-PRES-AZ-2020-D,US-PRES-AZ-2020-R,REP,0.481109,0.518891,0.508509
2020,AR,Arkansas,2020-11-03,6,Democratic nominee,Republican nominee,false,true,0.357149,0.642851,203510672,163708818,0.357876,0.642124,1184579,REP,-15.4476,0.0,2.4,-3.5713,0.78,1518691,State Panel Polling,925,lv,nonpartisan,mixed,40.6862,59.31379999999999,US-PRES-AR-2020,US-PRES-AR-2020-D,US-PRES-AR-2020-R,REP,0.357149,0.642851,0.406862
2020,CA,California,2020-11-03,55,Democratic nominee,Republican nominee,false,true,0.661282,0.338718,2940645452,2365525038,0.649089,0.350911,17116679,DEM,14.9657,0.0,2.4,4.0321,0.78,21944460,State Panel Polling,925,lv,nonpartisan,mixed,65.6251,34.3749,US-PRES-CA-2020,US-PRES-CA-2020-D,US-PRES-CA-2020-R,REP,0.661282,0.338718,0.656251
2020,CO,Colorado,2020-11-03,9,Democratic nominee,Republican nominee,false,true,0.526833,0.473167,544427156,437950134,0.569383,0.430617,3168959,DEM,1.5208,0.0,2.4,0.6708,0.78,4062768,State Panel Polling,925,lv,nonpartisan,mixed,54.600300000000004,45.399699999999996,US-PRES-CO-2020,US-PRES-CO-2020-D,US-PRES-CO-2020-R,REP,0.526833,0.473167,0.546003
2020,CT,Connecticut,2020-11-03,7,Democratic nominee,Republican nominee,false,true,0.571415,0.428585,308475146,248144734,0.60195,0.39805,1795548,DEM,5.979,0.0,2.4,1.7854,0.78,2301985,State Panel Polling,925,lv,nonpartisan,mixed,58.256099999999996,41.743900000000004,US-PRES-CT-2020,US-PRES-CT-2020-D,US-PRES-CT-2020-R,REP,0.571415,0.428585,0.582561
2020,DE,Delaware,2020-11-03,3,Democratic nominee,Republican nominee,false,true,0.559986,0.440014,85362438,68667572,0.596267,0.403733,496871,DEM,4.8361,0.0,2.4,1.4997,0.78,637014,State Panel Polling,925,lv,nonpartisan,mixed,57.31889999999999,42.68110000000001,US-PRES-DE-2020,US-PRES-DE-2020-D,US-PRES-DE-2020-R,REP,0.559986,0.440014,0.573189
2020,DC,District of Columbia,2020-11-03,3,Democratic nominee,Republican nominee,false,true,0.956952,0.043048,57709166,46422624,0.94467,0.05533,335909,DEM,44.5327,0.0,2.4,11.4238,0.78,430653,State Panel Polling,925,lv,nonpartisan,mixed,89.8701,10.129900000000003,US-PRES-DC-2020,US-PRES-DC-2020-D,US-PRES-DC-2020-R,REP,0.956952,0.043048,0.898701
2020,FL,Florida,2020-11-03,29,Democratic nominee,Republican nominee,false,true,0.493812,0.506188,1883920317,1515470243,0.483052,0.516948,10965776,REP,-1.7813,0.0,2.4,-0.1547,0.78,14058687,State Panel Polling,925,lv,nonpartisan,mixed,51.8926,48.1074,US-PRES-FL-2020,US-PRES-FL-2020-D,US-PRES-FL-2020-R,REP,0.493812,0.506188,0.518926
2020,GA,Georgia,2020-11-03,16,Democratic nominee,Republican nominee,false,true,0.473388,0.526612,847916667,682084303,0.501193,0.498807,4935487,DEM,-3.8237,0.0,2.4,-0.6653,0.78,6327547,State Panel Polling,925,lv,nonpartisan,mixed,50.217800000000004,49.782199999999996,US-PRES-GA-2020,US-PRES-GA-2020-D,US-PRES-GA-2020-R,REP,0.473388,0.526612,0.502178
2020,HI,Hawaii,2020-11-03,4,Democratic nominee,Republican nominee,false,true,0.674413,0.325587,96722369,77805771,0.650327,0.349673,562994,DEM,16.2788,0.0,2.4,4.3603,0.78,721787,State Panel Polling,925,lv,nonpartisan,mixed,66.70190000000001,33.2981,US-PRES-HI-2020,US-PRES-HI-2020-D,US-PRES-HI-2020-R,REP,0.674413,0.325587,0.667019
2020,ID,Idaho,2020-11-03,4,Democratic nominee,Republican nominee,false,true,0.316898,0.683102,144507852,116245548,0.341229,0.658771,841140,REP,-19.4727,0.0,2.4,-4.5775,0.78,1078385,State Panel Polling,925,lv,nonpartisan,mixed,37.3857,62.6143,US-PRES-ID-2020,US-PRES-ID-2020-D,US-PRES-ID-2020-R,REP,0.316898,0.683102,0.373857
2020,IL,Illinois,2020-11-03,20,Democratic nominee,Republican nominee,false,true,0.590201,0.409799,1016850871,817978989,0.58659,0.41341,5918806,DEM,7.8575,0.0,2.4,2.255,0.78,7588213,State Panel Polling,925,lv,nonpartisan,mixed,59.796400000000006,40.203599999999994,US-PRES-IL-2020,US-PRES-IL-2020-D,US-PRES-IL-2020-R,REP,0.590201,0.409799,0.597964
2020,IN,Indiana,2020-11-03,11,Democratic nominee,Republican nominee,false,true,0.398827,0.601173,510578433,410721417,0.41805,0.58195,2971935,REP,-11.2798,0.0,2.4,-2.5293,0.78,3810173,State Panel Polling,925,lv,nonpartisan,mixed,44.1038,55.89619999999999,US-PRES-IN-2020,US-PRES-IN-2020-D,US-PRES-IN-2020-R,REP,0.398827,0.601173,0.441038
2020,IA,Iowa,2020-11-03,6,Democratic nominee,Republican nominee,false,true,0.449365,0.550635,284626729,228960501,0.458167,0.541833,1656733,REP,-6.2261,0.0,2.4,-1.2659,0.78,2124017,State Panel Polling,925,lv,nonpartisan,mixed,48.2479,51.7521,US-PRES-IA-2020,US-PRES-IA-2020-D,US-PRES-IA-2020-R,REP,0.449365,0.550635,0.482479
2020,KS,Kansas,2020-11-03,6,Democratic nominee,Republican nominee,false,true,0.388885,0.611115,230509042,185426948,0.425066,0.574934,1341729,REP,-12.274,0.0,2.4,-2.7779,0.78,1720165,State Panel Polling,925,lv,nonpartisan,mixed,43.2886,56.7114,US-PRES-KS-2020,US-PRES-KS-2020-D,US-PRES-KS-2020-R,REP,0.388885,0.611115,0.432886
2020,KY,Kentucky,2020-11-03,8,Democratic nominee,Republican nominee,false,true,0.343294,0.656706,360628816,290098384,0.367999,0.632001,2099120,REP,-16.8331,0.0,2.4,-3.9177,0.78,2691179,State Panel Polling,925,lv,nonpartisan,mixed,39.5501,60.4499,US-PRES-KY-2020,US-PRES-KY-2020-D,US-PRES-KY-2020-R,REP,0.343294,0.656706,0.395501
2020,LA,Louisiana,2020-11-03,8,Democratic nominee,Republican nominee,false,true,0.398283,0.601717,362808958,291852142,0.405356,0.594644,2111810,REP,-11.3342,0.0,2.4,-2.5429,0.78,2707449,State Panel Polling,925,lv,nonpartisan,mixed,44.0592,55.9408,US-PRES-LA-2020,US-PRES-LA-2020-D,US-PRES-LA-2020-R,REP,0.398283,0.601717,0.440592
2020,ME,Maine,2020-11-03,4,Democratic nominee,Republican nominee,false,true,0.515968,0.484032,136719986,109980804,0.546704,0.453296,795809,DEM,0.4343,0.0,2.4,0.3992,0.78,1020268,State Panel Polling,925,lv,nonpartisan,mixed,53.709399999999995,46.290600000000005,US-PRES-ME-2020,US-PRES-ME-2020-D,US-PRES-ME-2020-R,REP,0.515968,0.484032,0.537094
2020,MD,Maryland,2020-11-03,10,Democratic nominee,Republican nominee,false,true,0.64011,0.35989,508774877,409270593,0.67029,0.32971,2961437,DEM,12.8485,0.0,2.4,3.5027,0.78,3796714,State Panel Polling,925,lv,nonpartisan,mixed,63.888999999999996,36.111000000000004,US-PRES-MD-2020,US-PRES-MD-2020-D,US-PRES-MD-2020-R,REP,0.64011,0.35989,0.63889
